stateFIPS,CongressionalDistrict,StateUpper,StateAbbreviation,Population2016,FracCDFromSLD,FracSLDFromCD
44,1,11,RI,26943.55,0.051,0.003
44,1,12,RI,27185.847,0.051,0.003
44,1,13,RI,28023.794,0.053,0.003
44,1,14,RI,27488.922,0.052,0.003
44,1,15,RI,27395.894,0.052,0.003
44,1,16,RI,27472.743,0.052,0.003
44,1,17,RI,27314.999,0.052,0.003
44,1,18,RI,27312.977,0.052,0.003
44,1,19,RI,27464.654,0.052,0.003
44,1,20,RI,27452.52,0.052,0.003
44,1,22,RI,27947.998,0.053,0.004
44,1,23,RI,2502.67,0.005,0
44,1,24,RI,27316.011,0.052,0.004
44,1,28,RI,2120.444,0.004,0
44,1,32,RI,26959.182,0.051,0.004
44,2,1,RI,12175.616,0.023,0.002
44,2,2,RI,3968.881,0.008,0
44,2,4,RI,8398.859,0.016,0.001
44,2,5,RI,28673.014,0.054,0.003
44,2,6,RI,7217.801,0.014,0.001
44,2,7,RI,23852.72,0.045,0.003
44,2,9,RI,27506.998,0.052,0.003
44,2,21,RI,27306.497,0.052,0.003
44,2,22,RI,688.613,0.001,0
44,2,23,RI,25988.332,0.049,0.003
44,2,25,RI,28402.018,0.054,0.004
44,2,26,RI,27558.694,0.052,0.004
44,2,27,RI,28430.462,0.054,0.004
44,2,28,RI,25952.94,0.049,0.003
44,2,29,RI,27243.469,0.052,0.004
44,2,30,RI,27326.689,0.052,0.004
44,2,31,RI,28089.986,0.053,0.004
44,2,33,RI,28014.24,0.053,0.004
44,2,34,RI,28075.469,0.053,0.005
44,2,35,RI,28029.509,0.053,0.005
44,2,36,RI,27514.451,0.052,0.006
44,2,37,RI,28130.083,0.053,0.006
44,2,38,RI,28110.192,0.053,0.006
45,1,34,SC,19354.986,0.026,0.003
45,1,37,SC,103499.38,0.137,0.021
45,1,38,SC,115888.976,0.154,0.024
45,1,39,SC,1203.654,0.002,0
45,1,41,SC,111958.78,0.148,0.053
45,1,42,SC,26441.745,0.035,0.013
45,1,43,SC,119226.021,0.158,0.058
45,1,44,SC,122783.404,0.163,0.059
45,1,45,SC,20482.737,0.027,0.01
45,1,46,SC,114020.365,0.151,0.056
45,2,18,SC,62619.52,0.089,0.008
45,2,19,SC,20735,0.03,0.003
45,2,20,SC,81452.315,0.116,0.01
45,2,21,SC,29016.431,0.041,0.004
45,2,22,SC,90091.322,0.128,0.011
45,2,23,SC,107046.865,0.152,0.014
45,2,24,SC,101639.587,0.145,0.013
45,2,25,SC,60411.61,0.086,0.008
45,2,26,SC,96088.454,0.137,0.013
45,2,35,SC,12485.523,0.018,0.002
45,2,39,SC,7313.451,0.01,0.002
45,2,40,SC,33591.626,0.048,0.008
45,3,1,SC,99338.741,0.146,0.012
45,3,2,SC,99879.259,0.147,0.012
45,3,3,SC,106776.446,0.157,0.013
45,3,4,SC,103728.519,0.152,0.013
45,3,7,SC,15655.212,0.023,0.002
45,3,8,SC,9835.492,0.014,0.001
45,3,9,SC,97785.66,0.144,0.012
45,3,10,SC,96347.943,0.141,0.012
45,3,13,SC,4242.371,0.006,0.001
45,3,18,SC,6582.709,0.01,0.001
45,3,25,SC,39619.371,0.058,0.005
45,3,26,SC,1299.721,0.002,0
45,4,5,SC,110569.059,0.154,0.013
45,4,6,SC,111848.048,0.156,0.014
45,4,7,SC,90639.508,0.126,0.011
45,4,8,SC,102479.017,0.143,0.013
45,4,9,SC,3114.904,0.004,0
45,4,11,SC,94476.581,0.131,0.012
45,4,12,SC,111996.098,0.156,0.014
45,4,13,SC,88095.108,0.123,0.011
45,4,14,SC,5259.302,0.007,0.001
45,5,11,SC,12394.352,0.018,0.002
45,5,13,SC,17008.37,0.024,0.002
45,5,14,SC,106392.292,0.151,0.013
45,5,15,SC,120569.154,0.171,0.015
45,5,16,SC,122105.5,0.173,0.015
45,5,17,SC,109650.116,0.155,0.013
45,5,18,SC,36929.414,0.052,0.005
45,5,22,SC,2147.406,0.003,0
45,5,27,SC,55220.853,0.078,0.007
45,5,29,SC,10302.07,0.015,0.001
45,5,35,SC,85259.858,0.121,0.016
45,5,36,SC,28371.15,0.04,0.006
45,6,19,SC,86240.855,0.125,0.011
45,6,20,SC,26466.496,0.038,0.003
45,6,21,SC,77749.592,0.113,0.01
45,6,22,SC,10995.398,0.016,0.001
45,6,26,SC,6047.103,0.009,0.001
45,6,31,SC,3092.39,0.004,0
45,6,32,SC,54160.497,0.079,0.009
45,6,35,SC,164.031,0,0
45,6,36,SC,58732.176,0.085,0.012
45,6,37,SC,16358.013,0.024,0.003
45,6,38,SC,1099.062,0.002,0
45,6,39,SC,88249.72,0.128,0.02
45,6,40,SC,64285.459,0.093,0.015
45,6,41,SC,7006.786,0.01,0.003
45,6,42,SC,91147.087,0.133,0.044
45,6,43,SC,28.277,0,0
45,6,45,SC,91088.248,0.132,0.045
45,6,46,SC,4920.475,0.007,0.002
45,7,27,SC,44457.376,0.063,0.006
45,7,28,SC,115338.618,0.162,0.015
45,7,29,SC,82550.944,0.116,0.011
45,7,30,SC,95035.072,0.134,0.013
45,7,31,SC,96751.12,0.136,0.013
45,7,32,SC,43910.289,0.062,0.007
45,7,33,SC,123546.219,0.174,0.02
45,7,34,SC,99514.504,0.14,0.018
45,7,36,SC,8911.837,0.013,0.002
46,0,1,SD,24342.612,0.028,0.003
46,0,2,SD,24846.144,0.029,0.003
46,0,3,SD,26061.769,0.03,0.003
46,0,4,SD,23581.664,0.027,0.003
46,0,5,SD,24449.349,0.028,0.003
46,0,6,SD,28091.122,0.032,0.003
46,0,7,SD,25545.987,0.03,0.003
46,0,8,SD,24091,0.028,0.003
46,0,9,SD,26229.472,0.03,0.003
46,0,10,SD,25732.074,0.03,0.003
46,0,11,SD,25181.619,0.029,0.003
46,0,12,SD,25262.519,0.029,0.003
46,0,13,SD,25575.312,0.03,0.003
46,0,14,SD,25400.475,0.029,0.003
46,0,15,SD,24838.967,0.029,0.003
46,0,16,SD,24723.791,0.029,0.003
46,0,17,SD,22403,0.026,0.003
46,0,18,SD,22616,0.026,0.003
46,0,19,SD,22950.042,0.027,0.003
46,0,20,SD,24643,0.028,0.003
46,0,21,SD,22391.958,0.026,0.003
46,0,22,SD,23102,0.027,0.003
46,0,23,SD,21958.474,0.025,0.003
46,0,24,SD,23366,0.027,0.003
46,0,25,SD,25685.65,0.03,0.003
46,0,26,SD,24359,0.028,0.003
46,0,27,SD,23674.558,0.027,0.003
46,0,28,SD,24977.863,0.029,0.003
46,0,29,SD,25933.723,0.03,0.003
46,0,30,SD,25256.713,0.029,0.003
46,0,31,SD,25281,0.029,0.003
46,0,32,SD,26402.566,0.031,0.004
46,0,33,SD,24730.05,0.029,0.004
46,0,34,SD,25567.227,0.03,0.005
46,0,35,SD,26201.045,0.03,0.005
47,1,1,TN,191685.887,0.268,0.024
47,1,2,TN,72606.113,0.102,0.009
47,1,3,TN,190015.039,0.266,0.024
47,1,4,TN,186066.961,0.26,0.023
47,1,8,TN,74347.495,0.104,0.009
47,2,2,TN,128670,0.174,0.016
47,2,5,TN,115805.689,0.157,0.014
47,2,6,TN,196152.4,0.265,0.024
47,2,7,TN,195627.911,0.265,0.024
47,2,8,TN,97156.505,0.131,0.012
47,2,12,TN,5672.871,0.008,0.001
47,3,5,TN,75936,0.104,0.009
47,3,8,TN,19140,0.026,0.002
47,3,9,TN,117806.116,0.162,0.014
47,3,10,TN,185643.908,0.255,0.023
47,3,11,TN,198934.833,0.273,0.024
47,3,12,TN,130416.129,0.179,0.016
47,4,9,TN,73666.591,0.096,0.009
47,4,10,TN,13773.552,0.018,0.002
47,4,12,TN,32442,0.042,0.004
47,4,13,TN,223174.55,0.29,0.027
47,4,14,TN,204443.45,0.266,0.025
47,4,15,TN,14675,0.019,0.002
47,4,16,TN,144189.919,0.187,0.018
47,4,28,TN,63554.444,0.083,0.008
47,5,18,TN,30827.233,0.04,0.004
47,5,19,TN,218024.012,0.285,0.027
47,5,20,TN,217508.532,0.284,0.027
47,5,21,TN,218050.223,0.285,0.027
47,5,25,TN,81520.375,0.106,0.011
47,6,12,TN,23175,0.031,0.003
47,6,15,TN,194856,0.257,0.024
47,6,16,TN,55129.081,0.073,0.007
47,6,17,TN,216818,0.286,0.026
47,6,18,TN,188334,0.248,0.023
47,6,25,TN,79694.625,0.105,0.01
47,7,22,TN,217050,0.284,0.028
47,7,23,TN,219107,0.287,0.028
47,7,24,TN,15921.737,0.021,0.002
47,7,25,TN,42642,0.056,0.006
47,7,26,TN,134093,0.175,0.018
47,7,28,TN,135395.556,0.177,0.017
47,8,24,TN,173980.263,0.248,0.023
47,8,26,TN,57443,0.082,0.008
47,8,27,TN,184115,0.263,0.024
47,8,29,TN,1637.19,0.002,0
47,8,30,TN,11944.941,0.017,0.002
47,8,31,TN,73314.899,0.105,0.01
47,8,32,TN,197125.325,0.281,0.031
47,8,33,TN,1470.953,0.002,0
47,9,29,TN,197618.456,0.278,0.026
47,9,30,TN,186832.141,0.263,0.025
47,9,31,TN,125747.307,0.177,0.017
47,9,32,TN,2580.212,0.004,0
47,9,33,TN,197634.576,0.278,0.031
48,1,1,TX,520998.259,0.725,0.065
48,1,3,TX,197799,0.275,0.025
48,2,4,TX,112838.776,0.144,0.014
48,2,7,TX,296168.562,0.378,0.036
48,2,13,TX,5854.53,0.007,0.001
48,2,15,TX,341766.603,0.436,0.041
48,2,17,TX,26765.969,0.034,0.003
48,3,8,TX,785483.361,0.936,0.096
48,3,30,TX,53394.887,0.064,0.007
48,4,1,TX,293414.741,0.398,0.037
48,4,2,TX,273011,0.37,0.034
48,4,30,TX,171706.093,0.233,0.023
48,5,1,TX,27615,0.037,0.003
48,5,2,TX,456064.921,0.611,0.056
48,5,3,TX,189303,0.253,0.024
48,5,16,TX,72835.802,0.098,0.009
48,5,23,TX,1021.017,0.001,0
48,6,9,TX,74660.768,0.096,0.009
48,6,10,TX,377251.66,0.486,0.046
48,6,22,TX,323846.199,0.417,0.041
48,7,7,TX,302109.452,0.386,0.037
48,7,13,TX,94899.465,0.121,0.011
48,7,17,TX,386376.552,0.493,0.047
48,7,18,TX,8.972,0,0
48,8,3,TX,144401.368,0.178,0.018
48,8,4,TX,486908.562,0.6,0.06
48,8,5,TX,120169.3,0.148,0.015
48,8,7,TX,60551.767,0.075,0.007
48,9,6,TX,22244.971,0.028,0.003
48,9,13,TX,593585.914,0.738,0.071
48,9,17,TX,148567.891,0.185,0.018
48,9,18,TX,40113.853,0.05,0.005
48,10,7,TX,176585.86,0.225,0.022
48,10,14,TX,334496.723,0.426,0.041
48,10,17,TX,59290.015,0.075,0.007
48,10,18,TX,215692.081,0.274,0.027
48,11,22,TX,56857,0.075,0.007
48,11,24,TX,96788,0.127,0.013
48,11,28,TX,214166.279,0.281,0.028
48,11,30,TX,50433.855,0.066,0.007
48,11,31,TX,344824,0.452,0.048
48,12,9,TX,170595.846,0.219,0.021
48,12,10,TX,198989.838,0.256,0.024
48,12,12,TX,252802.182,0.325,0.031
48,12,30,TX,154836.229,0.199,0.02
48,13,28,TX,40008.114,0.056,0.005
48,13,30,TX,257217.771,0.362,0.034
48,13,31,TX,412820,0.581,0.057
48,14,4,TX,257412.299,0.339,0.032
48,14,11,TX,392790.741,0.517,0.048
48,14,17,TX,109089.653,0.144,0.013
48,15,20,TX,358137.078,0.465,0.044
48,15,21,TX,107468.438,0.139,0.013
48,15,25,TX,69444.474,0.09,0.009
48,15,27,TX,235865,0.306,0.031
48,16,29,TX,731003.386,1,0.095
48,17,5,TX,315402.7,0.415,0.038
48,17,14,TX,157285.409,0.207,0.019
48,17,18,TX,22642.83,0.03,0.003
48,17,22,TX,265207,0.349,0.034
48,18,6,TX,102353.336,0.131,0.013
48,18,7,TX,72235.031,0.092,0.009
48,18,13,TX,194906.502,0.249,0.023
48,18,15,TX,413899.572,0.528,0.05
48,19,24,TX,95030.254,0.131,0.012
48,19,28,TX,521819.354,0.717,0.067
48,19,30,TX,18152,0.025,0.002
48,19,31,TX,93182,0.128,0.013
48,20,19,TX,236520.087,0.301,0.03
48,20,25,TX,4978.115,0.006,0.001
48,20,26,TX,544121.722,0.693,0.071
48,21,14,TX,148364.798,0.184,0.018
48,21,19,TX,4710.574,0.006,0.001
48,21,21,TX,28883.365,0.036,0.004
48,21,24,TX,123575.37,0.153,0.016
48,21,25,TX,458248.759,0.568,0.059
48,21,26,TX,43344.245,0.054,0.006
48,22,6,TX,20543.568,0.024,0.003
48,22,11,TX,271476.869,0.32,0.033
48,22,13,TX,34013.012,0.04,0.004
48,22,17,TX,199694.281,0.235,0.024
48,22,18,TX,322768.431,0.38,0.04
48,23,19,TX,405739.696,0.54,0.051
48,23,21,TX,12317.852,0.016,0.002
48,23,25,TX,112400.129,0.15,0.015
48,23,26,TX,59916.218,0.08,0.008
48,23,28,TX,30636,0.041,0.004
48,23,29,TX,122323.614,0.163,0.016
48,23,31,TX,8006,0.011,0.001
48,24,9,TX,168870.344,0.216,0.021
48,24,10,TX,85543.199,0.11,0.011
48,24,12,TX,179116.679,0.229,0.022
48,24,16,TX,347588.3,0.445,0.042
48,25,10,TX,7876.69,0.01,0.001
48,25,14,TX,200348.505,0.259,0.024
48,25,22,TX,225223,0.291,0.029
48,25,24,TX,232358.065,0.3,0.03
48,25,25,TX,88460.704,0.114,0.011
48,25,30,TX,19278.145,0.025,0.003
48,26,9,TX,157503.705,0.189,0.019
48,26,12,TX,535304.797,0.641,0.066
48,26,16,TX,914.457,0.001,0
48,26,30,TX,140950.769,0.169,0.019
48,27,14,TX,33406.191,0.045,0.004
48,27,18,TX,279302.162,0.378,0.035
48,27,20,TX,357527.511,0.484,0.044
48,27,21,TX,68209.486,0.092,0.008
48,28,19,TX,108630.628,0.142,0.014
48,28,20,TX,141204.848,0.185,0.018
48,28,21,TX,404029.949,0.529,0.05
48,28,25,TX,28737.2,0.038,0.004
48,28,26,TX,81675.508,0.107,0.011
48,29,6,TX,706701.219,0.902,0.087
48,29,11,TX,13645.99,0.017,0.002
48,29,15,TX,63047.232,0.08,0.008
48,30,2,TX,51075.855,0.067,0.006
48,30,9,TX,55724.254,0.073,0.007
48,30,16,TX,6.524,0,0
48,30,23,TX,652689.684,0.859,0.083
48,31,5,TX,528715.498,0.636,0.065
48,31,24,TX,302635.348,0.364,0.039
48,32,2,TX,103664.206,0.136,0.013
48,32,8,TX,154831.886,0.202,0.019
48,32,16,TX,417906.899,0.546,0.051
48,32,23,TX,48780.469,0.064,0.006
48,32,30,TX,39730.004,0.052,0.005
48,33,9,TX,276037.425,0.359,0.034
48,33,10,TX,260453.665,0.339,0.032
48,33,12,TX,1337.867,0.002,0
48,33,16,TX,48750.024,0.063,0.006
48,33,23,TX,182272.723,0.237,0.023
48,34,18,TX,34852.327,0.048,0.004
48,34,20,TX,41149,0.057,0.005
48,34,21,TX,54073.581,0.074,0.007
48,34,27,TX,597889.073,0.821,0.078
48,35,14,TX,99403.209,0.122,0.012
48,35,19,TX,121628.651,0.149,0.015
48,35,21,TX,219961.311,0.27,0.027
48,35,25,TX,200168.76,0.246,0.026
48,35,26,TX,173038.432,0.213,0.023
48,36,3,TX,341877,0.452,0.043
48,36,4,TX,68942.852,0.091,0.009
48,36,6,TX,59849.672,0.079,0.007
48,36,11,TX,214839.943,0.284,0.026
48,36,15,TX,70802.802,0.094,0.009
49,1,17,UT,74566.512,0.099,0.009
49,1,18,UT,103802.058,0.137,0.013
49,1,19,UT,102660.014,0.136,0.013
49,1,20,UT,102948.679,0.136,0.013
49,1,21,UT,106434.907,0.141,0.013
49,1,22,UT,77019.06,0.102,0.01
49,1,25,UT,103644.488,0.137,0.013
49,1,26,UT,84026.077,0.111,0.011
49,2,1,UT,81848.153,0.108,0.01
49,2,2,UT,103795.938,0.136,0.013
49,2,3,UT,10319.913,0.014,0.001
49,2,4,UT,24687.855,0.032,0.003
49,2,5,UT,11489.562,0.015,0.001
49,2,10,UT,70.789,0,0
49,2,12,UT,79426.25,0.104,0.01
49,2,17,UT,28639.085,0.038,0.003
49,2,21,UT,4.467,0,0
49,2,22,UT,29220.404,0.038,0.004
49,2,23,UT,106316.892,0.14,0.014
49,2,24,UT,69068.444,0.091,0.009
49,2,28,UT,105770.18,0.139,0.014
49,2,29,UT,110587.208,0.145,0.014
49,3,4,UT,28704.301,0.037,0.004
49,3,7,UT,99052.458,0.127,0.012
49,3,8,UT,41128.275,0.053,0.005
49,3,9,UT,85676.192,0.11,0.011
49,3,11,UT,43882.742,0.056,0.005
49,3,13,UT,25105.092,0.032,0.003
49,3,14,UT,107707.093,0.138,0.013
49,3,15,UT,109259.607,0.14,0.013
49,3,16,UT,109404.108,0.141,0.013
49,3,24,UT,753.325,0.001,0
49,3,26,UT,25182.681,0.032,0.003
49,3,27,UT,102250.428,0.131,0.013
49,4,1,UT,21985.903,0.029,0.003
49,4,3,UT,93429.196,0.123,0.012
49,4,4,UT,50403.782,0.067,0.006
49,4,5,UT,92305.288,0.122,0.011
49,4,6,UT,103818.809,0.137,0.013
49,4,7,UT,10218.615,0.014,0.001
49,4,8,UT,62509.75,0.083,0.008
49,4,9,UT,18265.681,0.024,0.002
49,4,10,UT,103639.114,0.137,0.013
49,4,11,UT,60306.586,0.08,0.007
49,4,12,UT,25163.774,0.033,0.003
49,4,13,UT,83925.015,0.111,0.01
49,4,14,UT,1422.947,0.002,0
49,4,24,UT,29369.308,0.039,0.004
50,0,ADD,VT,38989.681,0.062,1
50,0,BEN,VT,38009.346,0.061,1
50,0,CAL,VT,39214.779,0.063,1
50,0,CGI,VT,22546.208,0.036,1
50,0,CHI,VT,141889.73,0.227,1
50,0,E-O,VT,38368.668,0.061,1
50,0,FRA,VT,47303.467,0.076,1
50,0,LAM,VT,23598.246,0.038,1
50,0,ORA,VT,20037.221,0.032,1
50,0,RUT,VT,58119.797,0.093,1
50,0,WAS,VT,58504,0.094,1
50,0,WDM,VT,39612.02,0.063,1
50,0,WSR,VT,58400.837,0.094,1
51,1,1,VA,13151.084,0.017,0.002
51,1,3,VA,124723.824,0.158,0.016
51,1,4,VA,196042.382,0.249,0.024
51,1,6,VA,8782,0.011,0.001
51,1,9,VA,12241.073,0.016,0.002
51,1,12,VA,14080.893,0.018,0.002
51,1,13,VA,37847.919,0.048,0.005
51,1,17,VA,39128.772,0.05,0.005
51,1,27,VA,25656.038,0.033,0.003
51,1,28,VA,185883.874,0.236,0.024
51,1,29,VA,53868.513,0.068,0.007
51,1,36,VA,56215.206,0.071,0.011
51,1,39,VA,21055.056,0.027,0.005
51,2,1,VA,32484.715,0.045,0.004
51,2,2,VA,55164.661,0.076,0.007
51,2,3,VA,59107.159,0.081,0.007
51,2,6,VA,128430.463,0.176,0.016
51,2,7,VA,205453.17,0.282,0.025
51,2,8,VA,204892.012,0.281,0.025
51,2,14,VA,42371.568,0.058,0.005
51,3,1,VA,159851.929,0.211,0.02
51,3,2,VA,144585.888,0.19,0.018
51,3,3,VA,30827.746,0.041,0.004
51,3,5,VA,196298.261,0.259,0.024
51,3,6,VA,60040.319,0.079,0.007
51,3,14,VA,32427.851,0.043,0.004
51,3,18,VA,135157.273,0.178,0.017
51,4,5,VA,12496.163,0.016,0.002
51,4,9,VA,165704.994,0.216,0.02
51,4,10,VA,87058.747,0.113,0.011
51,4,11,VA,74224.187,0.097,0.009
51,4,14,VA,135366.413,0.176,0.017
51,4,15,VA,32563.443,0.042,0.004
51,4,16,VA,200981.214,0.262,0.025
51,4,18,VA,59155.502,0.077,0.007
51,5,15,VA,143622.156,0.195,0.017
51,5,17,VA,26438.185,0.036,0.003
51,5,18,VA,5834.213,0.008,0.001
51,5,19,VA,44141.149,0.06,0.006
51,5,20,VA,101830.067,0.138,0.013
51,5,22,VA,91588,0.125,0.012
51,5,23,VA,86537.958,0.118,0.011
51,5,24,VA,32449,0.044,0.004
51,5,25,VA,142220.815,0.193,0.018
51,5,26,VA,7526.593,0.01,0.001
51,5,27,VA,53431.735,0.073,0.007
51,6,19,VA,45648.439,0.061,0.006
51,6,21,VA,110097.71,0.147,0.014
51,6,22,VA,75915.824,0.101,0.01
51,6,23,VA,114376.812,0.153,0.015
51,6,24,VA,157534.836,0.21,0.02
51,6,25,VA,42581,0.057,0.005
51,6,26,VA,202379.572,0.27,0.026
51,7,4,VA,12800.107,0.017,0.002
51,7,9,VA,34653.666,0.045,0.004
51,7,10,VA,127354.393,0.165,0.016
51,7,11,VA,140511.453,0.182,0.017
51,7,12,VA,202282.015,0.261,0.025
51,7,15,VA,15595,0.02,0.002
51,7,16,VA,10150.888,0.013,0.001
51,7,17,VA,155535.447,0.201,0.019
51,7,22,VA,32409.899,0.042,0.004
51,7,24,VA,20471.288,0.026,0.003
51,7,27,VA,6104.7,0.008,0.001
51,7,28,VA,15679.807,0.02,0.002
51,8,30,VA,214003.463,0.272,0.028
51,8,31,VA,136434.404,0.173,0.019
51,8,32,VA,72119.767,0.092,0.011
51,8,35,VA,168891.895,0.215,0.032
51,8,36,VA,84975.271,0.108,0.017
51,8,37,VA,1643.148,0.002,0
51,8,39,VA,108583.693,0.138,0.025
51,9,19,VA,112759.196,0.158,0.014
51,9,20,VA,92878.343,0.13,0.012
51,9,21,VA,96026.605,0.135,0.012
51,9,23,VA,5158,0.007,0.001
51,9,25,VA,21113,0.03,0.003
51,9,38,VA,192850.811,0.271,0.04
51,9,40,VA,191625.719,0.269,0.045
51,10,13,VA,207229.016,0.249,0.025
51,10,27,VA,132217.987,0.159,0.017
51,10,28,VA,20825.188,0.025,0.003
51,10,29,VA,71603.425,0.086,0.009
51,10,31,VA,86086.034,0.104,0.012
51,10,32,VA,43167.105,0.052,0.007
51,10,33,VA,179015.938,0.215,0.028
51,10,34,VA,34072.424,0.041,0.006
51,10,37,VA,20970.398,0.025,0.004
51,10,39,VA,36372.455,0.044,0.008
51,11,29,VA,103924.379,0.133,0.014
51,11,32,VA,95756.258,0.123,0.015
51,11,33,VA,52128.103,0.067,0.008
51,11,34,VA,172982.039,0.222,0.031
51,11,35,VA,40363.964,0.052,0.008
51,11,36,VA,77696.713,0.1,0.016
51,11,37,VA,186087.286,0.239,0.039
51,11,39,VA,51222.935,0.066,0.012
53,1,1,WA,108148.277,0.146,0.014
53,1,5,WA,16516.231,0.022,0.002
53,1,10,WA,20400.764,0.028,0.003
53,1,39,WA,102992.568,0.139,0.024
53,1,40,WA,28096.336,0.038,0.007
53,1,42,WA,106502.973,0.144,0.051
53,1,44,WA,125713.796,0.17,0.061
53,1,45,WA,125458.12,0.17,0.062
53,1,46,WA,22780.509,0.031,0.011
53,1,48,WA,83103.272,0.112,0.046
53,2,1,WA,43745.932,0.06,0.005
53,2,10,WA,125658.388,0.172,0.015
53,2,21,WA,127146.966,0.174,0.016
53,2,32,WA,51328.045,0.07,0.008
53,2,38,WA,151534.053,0.207,0.032
53,2,39,WA,47181.115,0.064,0.011
53,2,40,WA,118047.948,0.161,0.028
53,2,42,WA,41412.314,0.057,0.02
53,2,44,WA,25789.342,0.035,0.012
53,3,2,WA,318.574,0,0
53,3,14,WA,36629.594,0.051,0.004
53,3,17,WA,150668.676,0.209,0.018
53,3,18,WA,150654.403,0.209,0.019
53,3,19,WA,102930.81,0.143,0.013
53,3,20,WA,129672.355,0.18,0.016
53,3,49,WA,150684.047,0.209,0.088
53,4,7,WA,21921.958,0.031,0.003
53,4,8,WA,151698.605,0.212,0.019
53,4,9,WA,67452.601,0.094,0.008
53,4,12,WA,50584.363,0.071,0.006
53,4,13,WA,89970.69,0.126,0.011
53,4,14,WA,105051.34,0.147,0.013
53,4,15,WA,140846.364,0.197,0.017
53,4,16,WA,88998.048,0.124,0.011
53,5,3,WA,145336.592,0.206,0.018
53,5,4,WA,145394.843,0.206,0.018
53,5,6,WA,145306.937,0.205,0.018
53,5,7,WA,119703.964,0.169,0.015
53,5,9,WA,81909.663,0.116,0.01
53,5,13,WA,10350,0.015,0.001
53,5,16,WA,59203.901,0.084,0.007
53,6,19,WA,36202.165,0.051,0.005
53,6,23,WA,144690.546,0.205,0.019
53,6,24,WA,141134.835,0.2,0.018
53,6,26,WA,146516.312,0.207,0.019
53,6,27,WA,93079.859,0.132,0.012
53,6,28,WA,13474.907,0.019,0.002
53,6,29,WA,46836.7,0.066,0.006
53,6,35,WA,85433.477,0.121,0.016
53,7,11,WA,625.649,0.001,0
53,7,21,WA,24442.294,0.033,0.003
53,7,32,WA,100808.331,0.135,0.016
53,7,33,WA,28007.235,0.037,0.004
53,7,34,WA,152747.307,0.204,0.027
53,7,36,WA,152790.724,0.204,0.031
53,7,37,WA,8888.217,0.012,0.002
53,7,43,WA,149851.734,0.2,0.073
53,7,46,WA,130021.347,0.174,0.064
53,8,2,WA,53447.972,0.072,0.007
53,8,5,WA,134458.776,0.182,0.016
53,8,11,WA,20977.039,0.028,0.003
53,8,12,WA,94038.471,0.127,0.012
53,8,13,WA,44866,0.061,0.005
53,8,25,WA,14419.374,0.02,0.002
53,8,28,WA,11005.428,0.015,0.001
53,8,30,WA,50923.904,0.069,0.007
53,8,31,WA,129108.328,0.175,0.018
53,8,33,WA,821.581,0.001,0
53,8,41,WA,34582.111,0.047,0.016
53,8,45,WA,27384.927,0.037,0.013
53,8,47,WA,122349.916,0.166,0.064
53,9,5,WA,1774.526,0.002,0
53,9,11,WA,131248.152,0.175,0.016
53,9,27,WA,24289.708,0.032,0.003
53,9,30,WA,101681.249,0.136,0.013
53,9,33,WA,123925.17,0.166,0.02
53,9,37,WA,143841.278,0.192,0.03
53,9,41,WA,117591.87,0.157,0.056
53,9,43,WA,2944.556,0.004,0.001
53,9,47,WA,30399.617,0.041,0.016
53,9,48,WA,70269.684,0.094,0.039
53,10,2,WA,95249.44,0.131,0.012
53,10,20,WA,13135.734,0.018,0.002
53,10,22,WA,149728.824,0.205,0.019
53,10,25,WA,134220.511,0.184,0.017
53,10,27,WA,31258.404,0.043,0.004
53,10,28,WA,124164.966,0.17,0.016
53,10,29,WA,101801.018,0.14,0.013
53,10,30,WA,14.08,0,0
53,10,31,WA,20831.354,0.029,0.003
53,10,35,WA,58849.114,0.081,0.011
54,1,1,WV,99280.517,0.162,0.012
54,1,2,WV,101717.788,0.166,0.013
54,1,3,WV,93234,0.152,0.012
54,1,11,WV,8544.694,0.014,0.001
54,1,12,WV,72711.913,0.118,0.009
54,1,13,WV,119630.641,0.195,0.014
54,1,14,WV,100924.959,0.164,0.012
54,1,15,WV,18291.489,0.03,0.002
54,2,2,WV,7336,0.012,0.001
54,2,3,WV,11145.185,0.018,0.001
54,2,4,WV,77364.146,0.124,0.01
54,2,8,WV,101913.195,0.163,0.012
54,2,11,WV,60715,0.097,0.007
54,2,12,WV,39639,0.063,0.005
54,2,14,WV,13889,0.022,0.002
54,2,15,WV,99910.55,0.16,0.012
54,2,16,WV,110915.45,0.178,0.014
54,2,17,WV,101925.474,0.163,0.012
54,3,4,WV,26825,0.045,0.003
54,3,5,WV,111815.471,0.189,0.014
54,3,6,WV,107218.621,0.181,0.013
54,3,7,WV,97548.965,0.165,0.012
54,3,9,WV,100302.943,0.169,0.012
54,3,10,WV,105844,0.179,0.013
54,3,11,WV,42458,0.072,0.005
55,1,7,WI,36435.187,0.051,0.004
55,1,11,WI,128586.807,0.18,0.016
55,1,15,WI,67615.033,0.094,0.008
55,1,21,WI,172778.964,0.241,0.021
55,1,22,WI,173287.374,0.242,0.022
55,1,28,WI,111889.712,0.156,0.014
55,1,33,WI,25273.275,0.035,0.004
55,2,11,WI,12008.776,0.016,0.001
55,2,13,WI,27837.589,0.037,0.003
55,2,14,WI,8035.568,0.011,0.001
55,2,15,WI,87465.049,0.116,0.011
55,2,16,WI,187785.624,0.248,0.023
55,2,17,WI,78363.017,0.104,0.01
55,2,26,WI,187586.426,0.248,0.024
