StateFIPS,CongressionalDistrict,StateUpper,StateLower,StateAbbreviation,Population2016,CDInSLD,SLDInCD
29,7,20,131,MO,13544.114,0.018,1
29,7,20,133,MO,12575.778,0.016,1
29,7,20,134,MO,7142.395,0.009,1
29,7,20,135,MO,165.761,0,1
29,7,20,136,MO,13202.101,0.017,0.4
29,7,20,137,MO,18997.429,0.025,0.489
29,7,20,138,MO,4249.375,0.005,0.528
29,7,20,139,MO,39924.283,0.052,0.364
29,7,20,140,MO,40227.342,0.052,1
29,7,28,128,MO,31285,0.04,0.841
29,7,29,138,MO,32012.253,0.041,1
29,7,29,155,MO,14215.741,0.018,1
29,7,29,156,MO,39260.91,0.051,1
29,7,29,157,MO,37080.572,0.048,1
29,7,29,158,MO,37325.524,0.048,1
29,7,29,159,MO,22620,0.029,1
29,7,30,131,MO,25978.26,0.034,1
29,7,30,132,MO,37775.592,0.049,1
29,7,30,133,MO,26346.501,0.034,1
29,7,30,134,MO,31169.296,0.04,1
29,7,30,135,MO,38361,0.05,1
29,7,30,136,MO,25231.288,0.033,1
29,7,30,137,MO,120.649,0,1
29,7,32,127,MO,15043.592,0.019,0.663
29,7,32,159,MO,13214.583,0.017,1
29,7,32,160,MO,37342.005,0.048,1
29,7,32,161,MO,37386.174,0.048,0.711
29,7,32,162,MO,37238.072,0.048,0.477
29,7,32,163,MO,37580.574,0.049,0.473
29,7,33,137,MO,5085.081,0.007,0.258
29,7,33,141,MO,3518.821,0.005,0.096
29,8,3,111,MO,1584.824,0.002,0.031
29,8,3,114,MO,4084.049,0.005,1
29,8,3,115,MO,36375.954,0.049,1
29,8,3,116,MO,30671.385,0.041,1
29,8,3,117,MO,37819.76,0.051,1
29,8,3,118,MO,36736.348,0.049,0.863
29,8,3,119,MO,1403.879,0.002,1
29,8,3,143,MO,827.119,0.001,1
29,8,3,144,MO,24724.816,0.033,1
29,8,16,62,MO,5313.296,0.007,0.1
29,8,16,120,MO,35703.368,0.048,1
29,8,16,121,MO,25806.967,0.035,0.71
29,8,16,142,MO,2086.369,0.003,0.3
29,8,16,143,MO,15387,0.021,1
29,8,22,111,MO,6217.309,0.008,0.179
29,8,22,112,MO,234.751,0,0.002
29,8,22,114,MO,7305.979,0.01,0.077
29,8,25,143,MO,8168,0.011,0.224
29,8,25,148,MO,9189.723,0.012,0.451
29,8,25,149,MO,28381.69,0.038,1
29,8,25,150,MO,34500.281,0.046,1
29,8,25,151,MO,29588,0.04,0.398
29,8,25,152,MO,36739.358,0.049,0.581
29,8,25,153,MO,19417.949,0.026,1
29,8,27,116,MO,6308.719,0.008,0.193
29,8,27,144,MO,9816.595,0.013,0.324
29,8,27,145,MO,37471.281,0.05,0.635
29,8,27,146,MO,39692.173,0.053,0.622
29,8,27,147,MO,39220.827,0.053,0.813
29,8,27,148,MO,26146.029,0.035,0.512
29,8,27,149,MO,6367.7,0.009,1
29,8,27,151,MO,6231.271,0.008,1
29,8,27,153,MO,3322.405,0.004,1
29,8,33,141,MO,18286,0.025,0.499
29,8,33,142,MO,29881.596,0.04,1
29,8,33,143,MO,10789,0.014,1
29,8,33,153,MO,13817,0.019,1
29,8,33,154,MO,36103.404,0.049,1
29,8,33,155,MO,22595,0.03,1
30,0,1,1,MT,9624.12,0.009,0.004
30,0,1,2,MT,9634.88,0.009,0.012
30,0,2,3,MT,10766.281,0.01,0.018
30,0,2,4,MT,10695.089,0.01,0.012
30,0,3,5,MT,10645.47,0.01,0.027
30,0,3,6,MT,10736.079,0.01,0.024
30,0,4,7,MT,10738.236,0.01,0.017
30,0,4,8,MT,10774.911,0.01,0.023
30,0,5,9,MT,10785.698,0.01,0.029
30,0,5,10,MT,10574.612,0.01,0.018
30,0,6,11,MT,10773.832,0.01,0.036
30,0,6,12,MT,10234.036,0.01,0.028
30,0,7,13,MT,10333.529,0.01,0.031
30,0,7,14,MT,10044.407,0.01,0.02
30,0,8,15,MT,9876.532,0.009,0.039
30,0,8,16,MT,9815.447,0.009,0.025
30,0,9,17,MT,9931.66,0.01,0.037
30,0,9,18,MT,9562.904,0.009,0.011
30,0,10,19,MT,9971.201,0.01,0.038
30,0,10,20,MT,10008.395,0.01,0.013
30,0,11,21,MT,9946.069,0.01,0.036
30,0,11,22,MT,9910.885,0.01,0.044
30,0,12,23,MT,9919.932,0.01,0.027
30,0,12,24,MT,9842.527,0.009,0.044
30,0,13,25,MT,9885.753,0.009,0.035
30,0,13,26,MT,10129.027,0.01,0.032
30,0,14,27,MT,9983.501,0.01,0.023
30,0,14,28,MT,10251.395,0.01,0.039
30,0,15,29,MT,9881.625,0.009,0.032
30,0,15,30,MT,9631.064,0.009,0.029
30,0,16,31,MT,10580.241,0.01,0.044
30,0,16,32,MT,9913.544,0.01,0.038
30,0,17,33,MT,9821.042,0.009,0.042
30,0,17,34,MT,10386.798,0.01,0.039
30,0,18,35,MT,11482,0.011,0.04
30,0,18,36,MT,10420,0.01,0.039
30,0,19,37,MT,10500.462,0.01,0.014
30,0,19,38,MT,10080.209,0.01,0.042
30,0,20,39,MT,10254.788,0.01,0.031
30,0,20,40,MT,10339.852,0.01,0.03
30,0,21,41,MT,9776.845,0.009,0.037
30,0,21,42,MT,9983.842,0.01,0.017
30,0,22,43,MT,10528.418,0.01,0.041
30,0,22,44,MT,10571.247,0.01,0.045
30,0,23,45,MT,10562.681,0.01,0.031
30,0,23,46,MT,10571.247,0.01,0.036
30,0,24,47,MT,10520.923,0.01,0.037
30,0,24,48,MT,10440.618,0.01,0.037
30,0,25,49,MT,10422.416,0.01,0.044
30,0,25,50,MT,10542.337,0.01,0.04
30,0,26,51,MT,10540.196,0.01,0.048
30,0,26,52,MT,10527.347,0.01,0.04
30,0,27,53,MT,10598.015,0.01,0.041
30,0,27,54,MT,10604.439,0.01,0.045
30,0,28,55,MT,10573.388,0.01,0.047
30,0,28,56,MT,10593.732,0.01,0.019
30,0,29,57,MT,9921.02,0.01,0.046
30,0,29,58,MT,10460,0.01,0.049
30,0,30,59,MT,9879.235,0.009,0.016
30,0,30,60,MT,9961.494,0.01,0.038
30,0,31,61,MT,11474.871,0.011,0.017
30,0,31,62,MT,11567.1,0.011,0.071
30,0,32,63,MT,11553.091,0.011,0.034
30,0,32,64,MT,11585.779,0.011,0.04
30,0,33,65,MT,11458.527,0.011,0.074
30,0,33,66,MT,11355.791,0.011,0.072
30,0,34,67,MT,11618.468,0.011,0.065
30,0,34,68,MT,11625.472,0.011,0.066
30,0,35,69,MT,11644.152,0.011,0.045
30,0,35,70,MT,10333.999,0.01,0.032
30,0,36,71,MT,10405.757,0.01,0.056
30,0,36,72,MT,10300.186,0.01,0.07
30,0,37,73,MT,10152.722,0.01,0.057
30,0,37,74,MT,10151.712,0.01,0.015
30,0,38,75,MT,10274.471,0.01,0.02
30,0,38,76,MT,10159.794,0.01,0.066
30,0,39,77,MT,10187.124,0.01,0.02
30,0,39,78,MT,9887.752,0.009,0.016
30,0,40,79,MT,10521.867,0.01,0.024
30,0,40,80,MT,10366.411,0.01,0.016
30,0,41,81,MT,10470.924,0.01,0.055
30,0,41,82,MT,10487.905,0.01,0.069
30,0,42,83,MT,10518.683,0.01,0.059
30,0,42,84,MT,10526.112,0.01,0.058
30,0,43,85,MT,10586.892,0.01,0.068
30,0,43,86,MT,10456.061,0.01,0.059
30,0,44,87,MT,10526.187,0.01,0.063
30,0,44,88,MT,10518.86,0.01,0.068
30,0,45,89,MT,10485.796,0.01,0.072
30,0,45,90,MT,10460.296,0.01,0.069
30,0,46,91,MT,10329.608,0.01,0.07
30,0,46,92,MT,10753.545,0.01,0.062
30,0,47,93,MT,10252.669,0.01,0.063
30,0,47,94,MT,10434.796,0.01,0.07
30,0,48,95,MT,10314.733,0.01,0.06
30,0,48,96,MT,10599.483,0.01,0.058
30,0,49,97,MT,10602.67,0.01,0.069
30,0,49,98,MT,10432.671,0.01,0.069
30,0,50,99,MT,10460.296,0.01,0.069
30,0,50,100,MT,10409.296,0.01,0.071
31,1,1, ,NE,13323.527,0.021,0.111
31,1,2, ,NE,28524.473,0.044,0.225
31,1,3, ,NE,34157.958,0.053,0.261
31,1,15, ,NE,36757,0.057,1
31,1,16, ,NE,36165,0.056,1
31,1,17, ,NE,7127,0.011,0.193
31,1,19, ,NE,37397.837,0.058,1
31,1,21, ,NE,41200.022,0.064,1
31,1,22, ,NE,37997.881,0.059,1
31,1,23, ,NE,37928.282,0.059,1
31,1,24, ,NE,22487,0.035,0.62
31,1,25, ,NE,40669.508,0.063,1
31,1,26, ,NE,40990.637,0.064,1
31,1,27, ,NE,41307.427,0.064,1
31,1,28, ,NE,41554.783,0.065,1
31,1,29, ,NE,41228.229,0.064,1
31,1,30, ,NE,15361.047,0.024,0.413
31,1,32, ,NE,5786.837,0.009,0.152
31,1,40, ,NE,262.171,0,0.007
31,1,45, ,NE,41545.869,0.065,1
31,1,46, ,NE,41538.51,0.065,1
31,2,2, ,NE,11484.792,0.017,0.091
31,2,3, ,NE,7319.16,0.011,0.056
31,2,4, ,NE,39770.832,0.06,0.317
31,2,5, ,NE,39838.447,0.061,0.321
31,2,6, ,NE,39242.786,0.06,0.313
31,2,7, ,NE,40278.485,0.061,0.332
31,2,8, ,NE,39227.761,0.06,0.32
31,2,9, ,NE,39307.182,0.06,1
31,2,10, ,NE,39500.369,0.06,1
31,2,11, ,NE,39511.102,0.06,1
31,2,12, ,NE,39769.758,0.06,1
31,2,13, ,NE,38881.097,0.059,1
31,2,14, ,NE,42532.051,0.065,1
31,2,18, ,NE,40234.481,0.061,1
31,2,20, ,NE,40641.248,0.062,1
31,2,31, ,NE,39618.428,0.06,1
31,2,39, ,NE,39173.024,0.06,1
31,2,49, ,NE,41983.17,0.064,1
31,3,1, ,NE,22854,0.038,0.19
31,3,17, ,NE,29830,0.049,0.807
31,3,24, ,NE,13794,0.023,0.38
31,3,30, ,NE,21799,0.036,0.587
31,3,32, ,NE,32329,0.053,0.848
31,3,33, ,NE,37689.517,0.062,1
31,3,34, ,NE,36659.811,0.061,1
31,3,35, ,NE,39629.672,0.065,1
31,3,36, ,NE,37965.788,0.063,1
31,3,37, ,NE,41293.537,0.068,1
31,3,38, ,NE,37433.675,0.062,1
31,3,40, ,NE,36363.829,0.06,0.993
31,3,41, ,NE,37673,0.062,1
31,3,42, ,NE,35550,0.059,1
31,3,43, ,NE,37311.221,0.062,1
31,3,44, ,NE,35962,0.059,1
31,3,47, ,NE,34930.779,0.058,1
31,3,48, ,NE,36422,0.06,1
32,1,2,11,NV,53024.675,0.071,0.626
32,1,2,28,NV,56881.357,0.076,0.677
32,1,3,3,NV,34952.074,0.047,0.038
32,1,3,10,NV,71126,0.095,0.218
32,1,4,6,NV,12954.296,0.017,0.044
32,1,6,34,NV,33926.866,0.045,0.412
32,1,7,18,NV,45477.025,0.061,0.304
32,1,7,20,NV,41759.542,0.056,0.151
32,1,8,5,NV,35174.128,0.047,0.131
32,1,10,15,NV,71100.591,0.095,0.677
32,1,10,16,NV,66677.173,0.089,0.436
32,1,11,8,NV,37979.088,0.051,0.264
32,1,11,42,NV,71162.457,0.095,1
32,1,21,12,NV,47321.957,0.063,0.254
32,1,21,14,NV,66341.329,0.089,0.545
32,2,13,24,NV,69367.434,0.097,0.12
32,2,13,30,NV,69033.74,0.097,0.602
32,2,14,31,NV,69390.039,0.098,0.188
32,2,14,32,NV,57836.124,0.081,0.102
32,2,15,25,NV,69028.358,0.097,0.22
32,2,15,27,NV,69252.256,0.097,0.126
32,2,16,26,NV,69215.657,0.097,0.192
32,2,16,40,NV,64338.392,0.09,0.34
32,2,17,38,NV,54509.416,0.077,0.396
32,2,17,39,NV,65456.803,0.092,0.719
32,2,19,33,NV,54085,0.076,0.612
32,3,5,21,NV,71079.601,0.095,0.234
32,3,5,29,NV,71212.171,0.095,1
32,3,6,34,NV,2883.397,0.004,0.035
32,3,6,37,NV,3089.985,0.004,0.035
32,3,7,18,NV,25551.758,0.034,0.171
32,3,7,20,NV,29280.288,0.039,0.106
32,3,8,2,NV,70944.821,0.095,1
32,3,8,5,NV,35529.858,0.048,0.133
32,3,9,9,NV,71268.513,0.096,0.094
32,3,9,35,NV,71113.848,0.095,0.966
32,3,10,16,NV,4116.298,0.006,0.027
32,3,11,8,NV,32889.506,0.044,0.229
32,3,12,19,NV,32351.493,0.043,0.423
32,3,12,23,NV,70941.507,0.095,0.193
32,3,19,36,NV,3905.29,0.005,0.058
32,3,20,22,NV,71276.246,0.096,0.979
32,3,20,41,NV,70729.395,0.095,0.269
32,3,21,12,NV,7694.582,0.01,0.041
32,4,1,1,NV,71310.494,0.097,0.033
32,4,1,17,NV,71048.668,0.096,0.793
32,4,2,11,NV,18158.772,0.025,0.214
32,4,2,28,NV,14133.064,0.019,0.168
32,4,3,3,NV,36129.737,0.049,0.039
32,4,4,6,NV,58091.058,0.079,0.195
32,4,4,7,NV,71227.637,0.097,0.11
32,4,6,34,NV,34142.292,0.046,0.415
32,4,6,37,NV,68013.92,0.092,0.776
32,4,12,19,NV,39049.591,0.053,0.511
32,4,14,32,NV,8334.714,0.011,0.015
32,4,17,38,NV,9481.781,0.013,0.069
32,4,18,4,NV,71308.284,0.097,0.645
32,4,18,13,NV,70884.06,0.096,0.262
32,4,19,33,NV,13098.972,0.018,0.148
32,4,19,36,NV,61936.98,0.084,0.924
32,4,21,12,NV,16055.329,0.022,0.086
32,4,21,14,NV,4422.313,0.006,0.036
33,1,2,1,NH,2187.874,0.003,0.011
33,1,2,2,NH,6317.828,0.009,0.004
33,1,2,4,NH,6608.128,0.01,0.007
33,1,2,407,NH,3324.398,0.005,1
33,1,3,101,NH,3604.676,0.005,1
33,1,3,102,NH,10837.763,0.016,0.88
33,1,3,103,NH,7504.056,0.011,0.192
33,1,3,104,NH,7667.23,0.011,1
33,1,3,105,NH,11475.628,0.017,0.838
33,1,3,106,NH,6199.647,0.009,0.601
33,1,3,801,NH,6603.039,0.01,1
33,1,4,804,NH,8874.419,0.013,1
33,1,4,813,NH,5164.672,0.008,1
33,1,4,814,NH,5250.56,0.008,1
33,1,4,815,NH,5202.959,0.008,1
33,1,4,816,NH,5312.648,0.008,1
33,1,4,817,NH,15110.105,0.022,1
33,1,4,818,NH,9779.866,0.015,1
33,1,6,5,NH,9122.717,0.014,1
33,1,6,7,NH,4653.911,0.007,0.011
33,1,6,802,NH,7022.132,0.01,1
33,1,6,803,NH,2729.794,0.004,1
33,1,6,807,NH,5168.811,0.008,1
33,1,6,808,NH,5188.472,0.008,1
33,1,6,809,NH,5205.029,0.008,1
33,1,6,810,NH,5081.888,0.008,1
33,1,6,811,NH,5075.679,0.008,1
33,1,6,812,NH,5067.401,0.008,1
33,1,7,2,NH,7192.775,0.011,1
33,1,7,3,NH,16133.422,0.024,1
33,1,7,6,NH,7451.719,0.011,0.488
33,1,9,507,NH,21575.501,0.032,1
33,1,11,521,NH,25937.817,0.039,1
33,1,14,704,NH,5087.687,0.008,1
33,1,14,705,NH,24756.379,0.037,1
33,1,16,508,NH,9281.241,0.014,1
33,1,16,509,NH,9380.962,0.014,1
33,1,16,519,NH,9160.15,0.014,1
33,1,16,624,NH,13647.284,0.02,1
33,1,16,702,NH,4015.297,0.006,1
33,1,17,702,NH,4915.119,0.007,0.528
33,1,17,703,NH,10409.574,0.015,1
33,1,17,803,NH,4129.875,0.006,1
33,1,18,512,NH,9415.56,0.014,1
33,1,18,513,NH,9422.683,0.014,1
33,1,18,514,NH,9336.189,0.014,1
33,1,18,515,NH,9295.487,0.014,1
33,1,18,516,NH,9330.084,0.014,1
33,1,19,706,NH,34036.04,0.051,1
33,1,19,713,NH,8754.766,0.013,1
33,1,20,506,NH,17961.099,0.027,1
33,1,20,510,NH,9273.1,0.014,1
33,1,20,511,NH,9275.135,0.014,1
33,1,20,517,NH,9170.326,0.014,1
33,1,20,518,NH,9148.957,0.014,1
33,1,21,717,NH,10904.681,0.016,1
33,1,21,723,NH,773.476,0.001,1
33,1,21,725,NH,3906.415,0.006,1
33,1,21,726,NH,4438.501,0.007,1
33,1,21,727,NH,4412.821,0.007,1
33,1,21,728,NH,4328.591,0.006,1
33,1,21,729,NH,4257.715,0.006,1
33,1,21,805,NH,4480.671,0.007,1
33,1,21,806,NH,16979.983,0.025,1
33,1,22,714,NH,7815.912,0.012,0.53
33,1,23,704,NH,11046.434,0.016,1
33,1,23,709,NH,6585.334,0.01,1
33,1,23,710,NH,4403.576,0.007,1
33,1,23,711,NH,4614.151,0.007,1
33,1,23,712,NH,4506.296,0.007,1
33,1,23,713,NH,6182.675,0.009,1
33,1,23,716,NH,2421.094,0.004,1
33,1,23,718,NH,14695.023,0.022,1
33,1,24,715,NH,4728.169,0.007,1
33,1,24,716,NH,3017.893,0.004,1
33,1,24,719,NH,7452.285,0.011,1
33,1,24,720,NH,11226.192,0.017,1
33,1,24,721,NH,15849.588,0.024,1
33,1,24,722,NH,4417.957,0.007,1
33,1,24,723,NH,3645.508,0.005,1
33,1,24,724,NH,6436.391,0.01,1
33,2,1,301,NH,6119.929,0.009,1
33,2,1,302,NH,4347.146,0.007,1
33,2,1,303,NH,9742.066,0.015,1
33,2,1,304,NH,4338.423,0.007,1
33,2,1,305,NH,4357.808,0.007,1
33,2,1,306,NH,3133.628,0.005,1
33,2,1,401,NH,8432.182,0.013,1
33,2,1,402,NH,4571.172,0.007,1
33,2,1,403,NH,2104.554,0.003,1
33,2,1,405,NH,3028.165,0.005,1
33,2,1,406,NH,2483.574,0.004,1
33,2,2,1,NH,1108.604,0.002,0.006
33,2,2,403,NH,2923.436,0.004,1
33,2,2,404,NH,4684.878,0.007,1
33,2,2,406,NH,2480.581,0.004,1
33,2,2,408,NH,9683.943,0.015,1
33,2,2,409,NH,9135.39,0.014,1
33,2,2,411,NH,1262.733,0.002,1
33,2,2,601,NH,1180.986,0.002,1
33,2,2,602,NH,1104.891,0.002,1
33,2,2,604,NH,1377.817,0.002,1
33,2,3,405,NH,246.363,0,1
33,2,5,410,NH,4570.175,0.007,1
33,2,5,411,NH,3898.911,0.006,1
33,2,5,412,NH,12942.511,0.02,1
33,2,5,413,NH,13117.059,0.02,1
33,2,5,901,NH,3936.446,0.006,1
33,2,5,903,NH,4520.424,0.007,1
33,2,5,904,NH,4414.246,0.007,1
33,2,5,905,NH,4195.009,0.006,1
33,2,5,908,NH,5027.718,0.008,1
33,2,7,601,NH,3807.766,0.006,1
33,2,7,602,NH,5626.93,0.008,1
33,2,7,603,NH,7870.194,0.012,1
33,2,7,607,NH,1899.317,0.003,1
33,2,7,608,NH,4022.859,0.006,1
33,2,7,609,NH,2389.365,0.004,1
33,2,8,202,NH,729.078,0.001,1
33,2,8,203,NH,1210.545,0.002,0.084
33,2,8,501,NH,9019.726,0.014,1
33,2,8,502,NH,10893.069,0.016,1
33,2,8,503,NH,1501.931,0.002,1
33,2,8,504,NH,1589.442,0.002,1
33,2,8,604,NH,1863.806,0.003,1
33,2,8,605,NH,6563.399,0.01,1
33,2,8,606,NH,1674.078,0.003,1
33,2,8,901,NH,4223.519,0.006,1
33,2,8,902,NH,4059.337,0.006,1
33,2,8,906,NH,8040.024,0.012,1
33,2,8,907,NH,4587.277,0.007,1
33,2,9,209,NH,6934.102,0.01,1
33,2,9,210,NH,2107.645,0.003,1
33,2,9,211,NH,2354.273,0.004,1
33,2,9,212,NH,1134.886,0.002,1
33,2,9,503,NH,3462.785,0.005,1
33,2,9,504,NH,1712.568,0.003,1
33,2,9,505,NH,7865.803,0.012,1
33,2,9,524,NH,6394.399,0.01,1
33,2,9,525,NH,1748.182,0.003,1
33,2,10,201,NH,13027.111,0.02,1
33,2,10,202,NH,2626.449,0.004,1
33,2,10,203,NH,2180.356,0.003,0.093
33,2,10,204,NH,4726.233,0.007,1
33,2,10,205,NH,4617.166,0.007,1
33,2,10,206,NH,4595.55,0.007,1
33,2,10,207,NH,4535.612,0.007,1
33,2,10,208,NH,4541.507,0.007,1
33,2,10,209,NH,1171.241,0.002,1
33,2,10,210,NH,2027.073,0.003,1
33,2,10,212,NH,7085.42,0.011,1
33,2,10,213,NH,4265.401,0.006,1
33,2,11,504,NH,3741.599,0.006,1
33,2,11,522,NH,11401.853,0.017,1
33,2,11,523,NH,15380.545,0.023,1
33,2,12,211,NH,5904.353,0.009,0.426
33,2,12,504,NH,2141.981,0.003,1
33,2,12,525,NH,5188.581,0.008,1
33,2,12,526,NH,6484.963,0.01,1
33,2,12,527,NH,7818.995,0.012,1
33,2,12,528,NH,9944.695,0.015,1
33,2,12,529,NH,9643.495,0.015,1
33,2,12,532,NH,9773.744,0.015,1
33,2,13,530,NH,9613.986,0.015,1
33,2,13,531,NH,9888.729,0.015,1
33,2,13,533,NH,9782.902,0.015,1
33,2,13,534,NH,9806.306,0.015,1
33,2,13,535,NH,9830.728,0.015,1
33,2,13,536,NH,9728.971,0.015,1
33,2,14,537,NH,24895.827,0.038,1
33,2,15,606,NH,4906.569,0.007,1
33,2,15,607,NH,2874.341,0.004,1
33,2,15,610,NH,9807.051,0.015,1
33,2,15,611,NH,4530.156,0.007,1
33,2,15,612,NH,4444.93,0.007,1
33,2,15,613,NH,4391.156,0.007,1
33,2,15,614,NH,4197.369,0.006,1
33,2,15,615,NH,4225.778,0.006,1
33,2,15,616,NH,4313.033,0.007,1
33,2,15,617,NH,4201.428,0.006,1
33,2,15,618,NH,4405.361,0.007,1
33,2,15,619,NH,4472.324,0.007,1
33,2,16,623,NH,10426.967,0.016,1
33,2,17,609,NH,5355.019,0.008,1
33,2,17,620,NH,9818.212,0.015,1
33,2,17,621,NH,8798.546,0.013,1
33,2,17,622,NH,4385.069,0.007,1
33,2,17,701,NH,4356.326,0.007,1
33,2,17,702,NH,4396.386,0.007,0.472
33,2,18,520,NH,8417.325,0.013,1
33,2,19,707,NH,13961.607,0.021,1
33,2,22,537,NH,13123.579,0.02,1
33,2,22,708,NH,29558.506,0.045,1
33,2,22,714,NH,6936.634,0.01,0.47
34,1,3,3,NJ,72126.278,0.099,0.078
34,1,4,4,NJ,215271.814,0.294,0.235
34,1,5,5,NJ,196985.794,0.269,0.24
34,1,6,6,NJ,222607.891,0.304,0.276
34,1,7,7,NJ,7407.068,0.01,0.009
34,1,8,8,NJ,17711.245,0.024,0.02
34,2,1,1,NJ,217667.403,0.301,0.099
34,2,2,2,NJ,213600.513,0.296,0.15
34,2,3,3,NJ,148065.006,0.205,0.16
34,2,4,4,NJ,9059.261,0.013,0.01
34,2,5,5,NJ,28102.57,0.039,0.034
34,2,8,8,NJ,25175.611,0.035,0.028
34,2,9,9,NJ,81076.552,0.112,0.107
34,3,7,7,NJ,213989.96,0.289,0.272
34,3,8,8,NJ,176021.48,0.237,0.197
34,3,9,9,NJ,148519.136,0.2,0.196
34,3,10,10,NJ,177720.224,0.24,0.215
34,3,12,12,NJ,23594.884,0.032,0.028
34,3,30,30,NJ,1851.788,0.002,0.002
34,4,10,10,NJ,52775.945,0.072,0.064
34,4,11,11,NJ,165034.393,0.224,0.198
34,4,12,12,NJ,125484.283,0.17,0.147
34,4,13,13,NJ,66351.312,0.09,0.076
34,4,14,14,NJ,103362.43,0.14,0.124
34,4,30,30,NJ,224274.958,0.304,0.3
34,5,23,23,NJ,29979.533,0.04,0.04
34,5,24,24,NJ,132621.862,0.178,0.164
34,5,26,26,NJ,26273.746,0.035,0.03
34,5,37,37,NJ,93610.46,0.125,0.189
34,5,38,38,NJ,178570.424,0.239,0.437
34,5,39,39,NJ,203510.292,0.272,0.368
34,5,40,40,NJ,82572.44,0.111,0.167
34,6,11,11,NJ,56779.654,0.076,0.068
34,6,12,12,NJ,31537.617,0.042,0.037
34,6,13,13,NJ,156759.342,0.21,0.18
34,6,17,17,NJ,114877.924,0.154,0.12
34,6,18,18,NJ,156065.001,0.209,0.185
34,6,19,19,NJ,232124.867,0.31,0.284
34,7,15,15,NJ,11422.489,0.015,0.014
34,7,16,16,NJ,137638.806,0.185,0.164
34,7,20,20,NJ,32738.216,0.044,0.039
34,7,21,21,NJ,198231.365,0.266,0.227
34,7,22,22,NJ,48003.097,0.065,0.053
34,7,23,23,NJ,170152.019,0.229,0.227
34,7,24,24,NJ,28468.094,0.038,0.035
34,7,25,25,NJ,97022.37,0.13,0.115
34,7,27,27,NJ,20508.132,0.028,0.03
34,8,20,20,NJ,129425.265,0.168,0.153
34,8,28,28,NJ,13856.077,0.018,0.015
34,8,29,29,NJ,148460.58,0.193,0.213
34,8,31,31,NJ,90304.951,0.117,0.191
34,8,32,32,NJ,185655.867,0.241,0.292
34,8,33,33,NJ,202484.389,0.263,0.326
34,9,32,32,NJ,48691.3,0.065,0.077
34,9,34,34,NJ,85263.854,0.113,0.185
34,9,35,35,NJ,214297.951,0.285,0.461
34,9,36,36,NJ,227537.653,0.302,0.403
34,9,37,37,NJ,131924.985,0.175,0.266
34,9,38,38,NJ,45499.695,0.06,0.111
34,10,20,20,NJ,69927.693,0.092,0.083
34,10,21,21,NJ,13771.157,0.018,0.016
34,10,22,22,NJ,70264.283,0.093,0.077
34,10,27,27,NJ,59044.107,0.078,0.087
34,10,28,28,NJ,163243.716,0.216,0.171
34,10,29,29,NJ,80059.479,0.106,0.115
34,10,31,31,NJ,145536.323,0.192,0.308
34,10,33,33,NJ,31611.329,0.042,0.051
34,10,34,34,NJ,122809.913,0.162,0.266
34,11,21,21,NJ,9073.908,0.012,0.01
34,11,24,24,NJ,47001.276,0.064,0.058
34,11,25,25,NJ,120162.957,0.162,0.142
34,11,26,26,NJ,194340.73,0.263,0.22
34,11,27,27,NJ,141956.88,0.192,0.208
34,11,28,28,NJ,52050.504,0.07,0.054
34,11,34,34,NJ,11485.571,0.016,0.025
34,11,35,35,NJ,8529.831,0.012,0.018
34,11,39,39,NJ,19032.762,0.026,0.034
34,11,40,40,NJ,136201.392,0.184,0.275
34,12,12,12,NJ,44780.922,0.06,0.052
34,12,14,14,NJ,115941.956,0.154,0.139
34,12,15,15,NJ,205648.78,0.274,0.253
34,12,16,16,NJ,84473.222,0.112,0.101
34,12,17,17,NJ,113540.641,0.151,0.119
34,12,18,18,NJ,67905.759,0.09,0.08
34,12,22,22,NJ,103943.517,0.138,0.114
34,12,23,23,NJ,15422.275,0.021,0.021
35,1,9,15,NM,1694.007,0.002,0.003
35,1,9,22,NM,5376.095,0.008,0.016
35,1,9,23,NM,793.46,0.001,0.005
35,1,9,44,NM,4607.465,0.007,0.33
35,1,9,65,NM,8834.933,0.013,1
35,1,10,15,NM,6935.416,0.01,0.066
35,1,10,17,NM,1731.811,0.002,0.123
35,1,10,23,NM,7764.029,0.011,0.173
35,1,10,68,NM,19887.724,0.028,0.226
35,1,11,12,NM,17415.169,0.025,1
35,1,11,13,NM,18429.734,0.026,1
35,1,11,14,NM,9511.165,0.014,1
35,1,11,26,NM,4665.16,0.007,0.014
35,1,12,10,NM,6822.005,0.01,0.834
35,1,12,11,NM,13922.94,0.02,1
35,1,12,14,NM,14303.018,0.02,1
35,1,12,18,NM,14848.615,0.021,0.321
35,1,13,11,NM,16180.934,0.023,1
35,1,13,15,NM,9274.127,0.013,0.408
35,1,13,16,NM,2691.203,0.004,0.357
35,1,13,17,NM,21717.62,0.031,0.736
35,1,14,10,NM,18667.794,0.027,0.745
35,1,14,12,NM,12822.55,0.018,0.501
35,1,14,13,NM,11783.464,0.017,0.372
35,1,14,14,NM,118.519,0,0
35,1,14,26,NM,6486.882,0.009,0.023
35,1,15,17,NM,5532.598,0.008,1
35,1,15,24,NM,3652.639,0.005,0.408
35,1,15,25,NM,19903.05,0.028,0.063
35,1,15,27,NM,3063.108,0.004,0.006
35,1,15,30,NM,18146.718,0.026,0.055
35,1,16,10,NM,4840.896,0.007,1
35,1,16,18,NM,15444.276,0.022,1
35,1,16,19,NM,16442.494,0.023,1
