StateFIPS,PUMA,CongressionalDistrict,StateAbbreviaiton,PUMA2k,Population2016,PUMAWgt,CDWgt
26,700,10,MI,2600700,109039.514,0.864,0.154
26,800,4,MI,2600800,83462,0.443,0.119
26,800,5,MI,2600800,104747,0.557,0.154
26,900,4,MI,2600900,84071.585,0.437,0.12
26,900,5,MI,2600900,108254.415,0.563,0.159
26,1000,4,MI,2601000,142842,1,0.204
26,1100,1,MI,2601100,7619.119,0.042,0.011
26,1100,2,MI,2601100,106717.881,0.591,0.145
26,1100,4,MI,2601100,66331,0.367,0.095
26,1200,2,MI,2601200,173408,1,0.236
26,1300,2,MI,2601300,6.394,0,0
26,1300,3,MI,2601300,200363.236,1,0.273
26,1401,2,MI,2601401,51903.715,0.306,0.071
26,1401,3,MI,2601401,117797.04,0.694,0.16
26,1402,3,MI,2601402,124182.304,1,0.169
26,1403,2,MI,2601403,118441.747,0.801,0.161
26,1403,3,MI,2601403,29478.565,0.199,0.04
26,1500,2,MI,2601500,282250,1,0.384
26,1600,1,MI,2601600,155794,1,0.223
26,1700,2,MI,2601700,2514.078,0.014,0.003
26,1700,3,MI,2601700,59702,0.341,0.081
26,1700,6,MI,2601700,113033.922,0.645,0.158
26,1800,7,MI,2601800,4789.47,0.041,0.007
26,1800,8,MI,2601800,112371.628,0.959,0.154
26,1900,8,MI,2601900,175679.372,1,0.241
26,2000,4,MI,2602000,77888,0.427,0.111
26,2000,7,MI,2602000,104370.53,0.573,0.148
26,2100,3,MI,2602100,68198.819,0.536,0.093
26,2100,4,MI,2602100,59007.181,0.464,0.084
26,2200,5,MI,2602200,98302.142,1,0.145
26,2301,5,MI,2602301,103726.158,1,0.153
26,2302,4,MI,2602302,68554,0.249,0.098
26,2302,5,MI,2602302,206586.7,0.751,0.304
26,2400,6,MI,2602400,154010,1,0.215
26,2501,8,MI,2602501,172581.462,1,0.237
26,2502,11,MI,2602502,217388.145,1,0.305
26,2503,8,MI,2602503,826.65,0.005,0.001
26,2503,11,MI,2602503,96641.439,0.596,0.136
26,2503,14,MI,2602503,64647.307,0.399,0.092
26,2504,8,MI,2602504,79145.23,0.467,0.109
26,2504,11,MI,2602504,90417.254,0.533,0.127
26,2505,9,MI,2602505,57400.932,0.374,0.079
26,2505,11,MI,2602505,42271.9,0.275,0.059
